DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Filtered 10000 invoices without POs
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:No matching PO found for invoice 14/01/1977
DEBUG:root:No matching PO found for invoice 17/06/1984
DEBUG:root:No matching PO found for invoice 20/01/1982
DEBUG:root:No matching PO found for invoice 20/05/1972
DEBUG:root:No matching PO found for invoice 30/05/1996
DEBUG:root:No matching PO found for invoice 15/01/1990
DEBUG:root:No matching PO found for invoice 17/01/2011
DEBUG:root:No matching PO found for invoice 01/11/1977
DEBUG:root:No matching PO found for invoice 17/10/2005
DEBUG:root:No matching PO found for invoice 07/09/1985
DEBUG:root:No matching PO found for invoice 10/03/2001
DEBUG:root:No matching PO found for invoice 23/03/1971
DEBUG:root:No matching PO found for invoice 10/06/1980
DEBUG:root:No matching PO found for invoice 22/10/2009
DEBUG:root:No matching PO found for invoice 15/08/2014
DEBUG:root:No matching PO found for invoice 27/01/1983
DEBUG:root:No matching PO found for invoice 08/06/1975
DEBUG:root:No matching PO found for invoice 26/02/1989
DEBUG:root:No matching PO found for invoice 01/03/1995
DEBUG:root:No matching PO found for invoice 02/07/2011
DEBUG:root:No matching PO found for invoice 14/06/2013
DEBUG:root:No matching PO found for invoice 12/10/2017
DEBUG:root:No matching PO found for invoice 08/02/2007
DEBUG:root:No matching PO found for invoice 04/06/1996
DEBUG:root:No matching PO found for invoice 30/10/1976
DEBUG:root:No matching PO found for invoice 04/07/2003
DEBUG:root:No matching PO found for invoice 27/11/1980
DEBUG:root:No matching PO found for invoice 28/12/2003
DEBUG:root:No matching PO found for invoice 01/04/1995
DEBUG:root:No matching PO found for invoice 28/09/2013
DEBUG:root:No matching PO found for invoice 05/09/1973
DEBUG:root:No matching PO found for invoice 14/08/2016
DEBUG:root:No matching PO found for invoice 08/04/1978
DEBUG:root:No matching PO found for invoice 25/08/1995
DEBUG:root:No matching PO found for invoice 23/11/1998
DEBUG:root:No matching PO found for invoice 11/04/1990
DEBUG:root:No matching PO found for invoice 16/04/1973
DEBUG:root:No matching PO found for invoice 22/07/1985
DEBUG:root:No matching PO found for invoice 04/07/1988
DEBUG:root:No matching PO found for invoice 22/09/2001
DEBUG:root:No matching PO found for invoice 30/09/1998
DEBUG:root:No matching PO found for invoice 29/08/2012
DEBUG:root:No matching PO found for invoice 03/11/1999
DEBUG:root:No matching PO found for invoice 24/06/2020
DEBUG:root:No matching PO found for invoice 22/02/1982
DEBUG:root:No matching PO found for invoice 13/04/1994
DEBUG:root:No matching PO found for invoice 16/12/1990
DEBUG:root:No matching PO found for invoice 15/09/1998
DEBUG:root:No matching PO found for invoice 11/07/2020
DEBUG:root:No matching PO found for invoice 20/11/2002
DEBUG:root:No matching PO found for invoice 05/02/1985
DEBUG:root:No matching PO found for invoice 25/04/1989
DEBUG:root:No matching PO found for invoice 24/01/1994
DEBUG:root:No matching PO found for invoice 14/06/2013
DEBUG:root:No matching PO found for invoice 26/10/2014
DEBUG:root:No matching PO found for invoice 29/10/2018
DEBUG:root:No matching PO found for invoice 31/07/1980
DEBUG:root:No matching PO found for invoice 07/02/1986
DEBUG:root:No matching PO found for invoice 27/11/2012
DEBUG:root:No matching PO found for invoice 03/07/1992
DEBUG:root:No matching PO found for invoice 23/10/1991
DEBUG:root:No matching PO found for invoice 11/12/2007
DEBUG:root:No matching PO found for invoice 18/02/2021
DEBUG:root:No matching PO found for invoice 10/08/1978
DEBUG:root:No matching PO found for invoice 22/01/2012
DEBUG:root:No matching PO found for invoice 19/02/2017
DEBUG:root:No matching PO found for invoice 13/06/1974
DEBUG:root:No matching PO found for invoice 25/03/2013
DEBUG:root:No matching PO found for invoice 02/02/1982
DEBUG:root:No matching PO found for invoice 02/07/1974
DEBUG:root:No matching PO found for invoice 26/07/1994
DEBUG:root:No matching PO found for invoice 31/08/2015
DEBUG:root:No matching PO found for invoice 04/04/1974
DEBUG:root:No matching PO found for invoice 09/01/1999
DEBUG:root:No matching PO found for invoice 01/07/1997
DEBUG:root:No matching PO found for invoice 06/10/1993
DEBUG:root:No matching PO found for invoice 16/03/2003
DEBUG:root:No matching PO found for invoice 01/03/1987
DEBUG:root:No matching PO found for invoice 03/02/1988
DEBUG:root:No matching PO found for invoice 30/07/1998
DEBUG:root:No matching PO found for invoice 14/03/2013
DEBUG:root:No matching PO found for invoice 26/01/2013
DEBUG:root:No matching PO found for invoice 03/05/1973
DEBUG:root:No matching PO found for invoice 03/09/2017
DEBUG:root:No matching PO found for invoice 05/05/1999
DEBUG:root:No matching PO found for invoice 10/07/1997
DEBUG:root:No matching PO found for invoice 02/09/1974
DEBUG:root:No matching PO found for invoice 22/08/1980
DEBUG:root:No matching PO found for invoice 28/09/1978
DEBUG:root:No matching PO found for invoice 25/09/1978
DEBUG:root:No matching PO found for invoice 20/06/1992
DEBUG:root:No matching PO found for invoice 04/04/1985
DEBUG:root:No matching PO found for invoice 10/03/1975
DEBUG:root:No matching PO found for invoice 06/05/1986
DEBUG:root:No matching PO found for invoice 03/01/1985
DEBUG:root:No matching PO found for invoice 28/07/1985
DEBUG:root:No matching PO found for invoice 29/09/2020
DEBUG:root:No matching PO found for invoice 30/08/1993
DEBUG:root:No matching PO found for invoice 01/09/1974
DEBUG:root:No matching PO found for invoice 24/12/2004
DEBUG:root:No matching PO found for invoice 06/06/1970
DEBUG:root:No matching PO found for invoice 21/04/2002
DEBUG:root:No matching PO found for invoice 13/06/1985
DEBUG:root:No matching PO found for invoice 07/10/1990
DEBUG:root:No matching PO found for invoice 13/09/2015
DEBUG:root:No matching PO found for invoice 08/01/2020
DEBUG:root:No matching PO found for invoice 09/02/2018
DEBUG:root:No matching PO found for invoice 11/03/1996
DEBUG:root:No matching PO found for invoice 09/03/2008
DEBUG:root:No matching PO found for invoice 03/06/2017
DEBUG:root:No matching PO found for invoice 23/01/1992
DEBUG:root:No matching PO found for invoice 23/03/2013
DEBUG:root:No matching PO found for invoice 14/05/1978
DEBUG:root:No matching PO found for invoice 22/01/1989
DEBUG:root:No matching PO found for invoice 16/09/2020
DEBUG:root:No matching PO found for invoice 28/05/1972
DEBUG:root:No matching PO found for invoice 02/02/2004
DEBUG:root:No matching PO found for invoice 04/10/2012
DEBUG:root:No matching PO found for invoice 08/02/2015
DEBUG:root:No matching PO found for invoice 21/12/2020
DEBUG:root:No matching PO found for invoice 04/01/2011
DEBUG:root:No matching PO found for invoice 14/08/1973
DEBUG:root:No matching PO found for invoice 02/10/1975
DEBUG:root:No matching PO found for invoice 31/12/2014
DEBUG:root:No matching PO found for invoice 20/11/2007
DEBUG:root:No matching PO found for invoice 08/05/1993
DEBUG:root:No matching PO found for invoice 09/10/1991
DEBUG:root:No matching PO found for invoice 12/02/1998
DEBUG:root:No matching PO found for invoice 01/04/1974
DEBUG:root:No matching PO found for invoice 09/12/1988
DEBUG:root:No matching PO found for invoice 05/07/2005
DEBUG:root:No matching PO found for invoice 24/08/1983
DEBUG:root:No matching PO found for invoice 19/02/1990
DEBUG:root:No matching PO found for invoice 23/02/1970
DEBUG:root:No matching PO found for invoice 26/05/1995
DEBUG:root:No matching PO found for invoice 28/11/2013
DEBUG:root:No matching PO found for invoice 13/08/2002
DEBUG:root:No matching PO found for invoice 15/11/2015
DEBUG:root:No matching PO found for invoice 11/06/1986
DEBUG:root:No matching PO found for invoice 08/09/1990
DEBUG:root:No matching PO found for invoice 10/03/1989
DEBUG:root:No matching PO found for invoice 08/03/2004
DEBUG:root:No matching PO found for invoice 07/10/1981
DEBUG:root:No matching PO found for invoice 20/08/1998
DEBUG:root:No matching PO found for invoice 08/09/1971
DEBUG:root:No matching PO found for invoice 15/04/2018
DEBUG:root:No matching PO found for invoice 31/01/2003
DEBUG:root:No matching PO found for invoice 15/07/2008
DEBUG:root:No matching PO found for invoice 18/05/1982
DEBUG:root:No matching PO found for invoice 12/11/1973
DEBUG:root:No matching PO found for invoice 28/03/1988
DEBUG:root:No matching PO found for invoice 02/06/1994
DEBUG:root:No matching PO found for invoice 14/10/1992
DEBUG:root:No matching PO found for invoice 01/10/1994
DEBUG:root:No matching PO found for invoice 29/03/1986
DEBUG:root:No matching PO found for invoice 29/09/1973
DEBUG:root:No matching PO found for invoice 28/02/1982
DEBUG:root:No matching PO found for invoice 05/11/1983
DEBUG:root:No matching PO found for invoice 25/06/1997
DEBUG:root:No matching PO found for invoice 04/11/1985
DEBUG:root:No matching PO found for invoice 13/01/2006
DEBUG:root:No matching PO found for invoice 23/01/2018
DEBUG:root:No matching PO found for invoice 31/07/2000
DEBUG:root:No matching PO found for invoice 18/11/2011
DEBUG:root:No matching PO found for invoice 02/05/2012
DEBUG:root:No matching PO found for invoice 04/12/2011
DEBUG:root:No matching PO found for invoice 02/06/2017
DEBUG:root:No matching PO found for invoice 04/10/1985
DEBUG:root:No matching PO found for invoice 29/12/1982
DEBUG:root:No matching PO found for invoice 14/04/1982
DEBUG:root:No matching PO found for invoice 27/05/2008
DEBUG:root:No matching PO found for invoice 30/04/1989
DEBUG:root:No matching PO found for invoice 03/10/2002
DEBUG:root:No matching PO found for invoice 04/01/2008
DEBUG:root:No matching PO found for invoice 16/04/2001
DEBUG:root:No matching PO found for invoice 05/04/2002
DEBUG:root:No matching PO found for invoice 16/02/1985
DEBUG:root:No matching PO found for invoice 29/08/2004
DEBUG:root:No matching PO found for invoice 12/09/1991
DEBUG:root:No matching PO found for invoice 15/05/2008
DEBUG:root:No matching PO found for invoice 14/07/1980
DEBUG:root:No matching PO found for invoice 24/01/1982
DEBUG:root:No matching PO found for invoice 05/08/1986
DEBUG:root:No matching PO found for invoice 09/08/1997
DEBUG:root:No matching PO found for invoice 29/06/1980
DEBUG:root:No matching PO found for invoice 12/07/1993
DEBUG:root:No matching PO found for invoice 22/01/1974
DEBUG:root:No matching PO found for invoice 06/07/2003
DEBUG:root:No matching PO found for invoice 19/10/1999
DEBUG:root:No matching PO found for invoice 25/04/2010
DEBUG:root:No matching PO found for invoice 12/12/1993
DEBUG:root:No matching PO found for invoice 09/10/2004
DEBUG:root:No matching PO found for invoice 12/10/1995
DEBUG:root:No matching PO found for invoice 11/03/2008
DEBUG:root:No matching PO found for invoice 12/01/1989
DEBUG:root:No matching PO found for invoice 17/04/1985
DEBUG:root:No matching PO found for invoice 28/04/1991
DEBUG:root:No matching PO found for invoice 27/05/1991
DEBUG:root:No matching PO found for invoice 13/05/2000
DEBUG:root:No matching PO found for invoice 06/09/2014
DEBUG:root:No matching PO found for invoice 22/08/1982
DEBUG:root:No matching PO found for invoice 08/01/2008
DEBUG:root:No matching PO found for invoice 31/05/1979
DEBUG:root:No matching PO found for invoice 16/01/2017
DEBUG:root:No matching PO found for invoice 18/09/1973
DEBUG:root:No matching PO found for invoice 23/05/1978
DEBUG:root:No matching PO found for invoice 20/08/2021
DEBUG:root:No matching PO found for invoice 05/04/1994
DEBUG:root:No matching PO found for invoice 22/06/1971
DEBUG:root:No matching PO found for invoice 07/12/2001
DEBUG:root:No matching PO found for invoice 15/05/1993
DEBUG:root:No matching PO found for invoice 01/11/2009
DEBUG:root:No matching PO found for invoice 17/05/1973
DEBUG:root:No matching PO found for invoice 08/02/2010
DEBUG:root:No matching PO found for invoice 08/07/1992
DEBUG:root:No matching PO found for invoice 22/03/1982
DEBUG:root:No matching PO found for invoice 01/05/1993
DEBUG:root:No matching PO found for invoice 11/01/1991
DEBUG:root:No matching PO found for invoice 26/07/2019
DEBUG:root:No matching PO found for invoice 26/09/2015
DEBUG:root:No matching PO found for invoice 21/02/1999
DEBUG:root:No matching PO found for invoice 06/04/1975
DEBUG:root:No matching PO found for invoice 01/11/1980
DEBUG:root:No matching PO found for invoice 09/04/1974
DEBUG:root:No matching PO found for invoice 18/06/2018
DEBUG:root:No matching PO found for invoice 25/05/2000
DEBUG:root:No matching PO found for invoice 26/06/1998
DEBUG:root:No matching PO found for invoice 04/05/2015
DEBUG:root:No matching PO found for invoice 19/12/1999
DEBUG:root:No matching PO found for invoice 27/12/2016
DEBUG:root:No matching PO found for invoice 22/03/2020
DEBUG:root:No matching PO found for invoice 04/01/1977
DEBUG:root:No matching PO found for invoice 12/03/1971
DEBUG:root:No matching PO found for invoice 18/09/1972
DEBUG:root:No matching PO found for invoice 30/06/1997
DEBUG:root:No matching PO found for invoice 09/05/1975
DEBUG:root:No matching PO found for invoice 18/11/2001
DEBUG:root:No matching PO found for invoice 03/10/1986
DEBUG:root:No matching PO found for invoice 03/03/1996
DEBUG:root:No matching PO found for invoice 02/03/1996
DEBUG:root:No matching PO found for invoice 15/09/1997
DEBUG:root:No matching PO found for invoice 06/07/1973
DEBUG:root:No matching PO found for invoice 16/11/1988
DEBUG:root:No matching PO found for invoice 11/12/2013
DEBUG:root:No matching PO found for invoice 18/06/1979
DEBUG:root:No matching PO found for invoice 10/03/1984
DEBUG:root:No matching PO found for invoice 03/10/1986
DEBUG:root:No matching PO found for invoice 12/07/1990
DEBUG:root:No matching PO found for invoice 05/03/1986
DEBUG:root:No matching PO found for invoice 28/03/2004
DEBUG:root:No matching PO found for invoice 06/08/2017
DEBUG:root:No matching PO found for invoice 01/03/2014
DEBUG:root:No matching PO found for invoice 20/10/1977
DEBUG:root:No matching PO found for invoice 18/09/1999
DEBUG:root:No matching PO found for invoice 04/09/1986
DEBUG:root:No matching PO found for invoice 18/02/2017
DEBUG:root:No matching PO found for invoice 06/01/2017
DEBUG:root:No matching PO found for invoice 23/11/1977
DEBUG:root:No matching PO found for invoice 29/10/2017
DEBUG:root:No matching PO found for invoice 22/10/2005
DEBUG:root:No matching PO found for invoice 12/02/1970
DEBUG:root:No matching PO found for invoice 08/09/2020
DEBUG:root:No matching PO found for invoice 24/05/1977
DEBUG:root:No matching PO found for invoice 26/10/1983
DEBUG:root:No matching PO found for invoice 14/04/1976
DEBUG:root:No matching PO found for invoice 07/09/2004
DEBUG:root:No matching PO found for invoice 08/04/1980
DEBUG:root:No matching PO found for invoice 15/07/1975
DEBUG:root:No matching PO found for invoice 24/09/2010
DEBUG:root:No matching PO found for invoice 21/11/2013
DEBUG:root:No matching PO found for invoice 03/03/2013
DEBUG:root:No matching PO found for invoice 01/04/1996
DEBUG:root:No matching PO found for invoice 11/02/1991
DEBUG:root:No matching PO found for invoice 12/08/1986
DEBUG:root:No matching PO found for invoice 14/05/2003
DEBUG:root:No matching PO found for invoice 16/04/2018
DEBUG:root:No matching PO found for invoice 29/11/2012
DEBUG:root:No matching PO found for invoice 13/06/1998
DEBUG:root:No matching PO found for invoice 10/12/2013
DEBUG:root:No matching PO found for invoice 18/06/2016
DEBUG:root:No matching PO found for invoice 07/11/1976
DEBUG:root:No matching PO found for invoice 13/04/1987
DEBUG:root:No matching PO found for invoice 16/05/2016
DEBUG:root:No matching PO found for invoice 21/01/1976
DEBUG:root:No matching PO found for invoice 23/12/1981
DEBUG:root:No matching PO found for invoice 17/05/1974
DEBUG:root:No matching PO found for invoice 18/10/1975
DEBUG:root:No matching PO found for invoice 22/11/1983
DEBUG:root:No matching PO found for invoice 26/06/2016
DEBUG:root:No matching PO found for invoice 22/12/1982
DEBUG:root:No matching PO found for invoice 25/11/1986
DEBUG:root:No matching PO found for invoice 08/08/1983
DEBUG:root:No matching PO found for invoice 20/03/1976
DEBUG:root:No matching PO found for invoice 05/06/2005
DEBUG:root:No matching PO found for invoice 16/05/1985
DEBUG:root:No matching PO found for invoice 17/03/1990
DEBUG:root:No matching PO found for invoice 16/12/1977
DEBUG:root:No matching PO found for invoice 03/10/1990
DEBUG:root:No matching PO found for invoice 11/05/1997
DEBUG:root:No matching PO found for invoice 21/04/2017
DEBUG:root:No matching PO found for invoice 25/05/1997
DEBUG:root:No matching PO found for invoice 09/07/1992
DEBUG:root:No matching PO found for invoice 05/09/1993
DEBUG:root:No matching PO found for invoice 04/04/2010
DEBUG:root:No matching PO found for invoice 19/06/1988
DEBUG:root:No matching PO found for invoice 18/07/2019
DEBUG:root:No matching PO found for invoice 29/08/2016
DEBUG:root:No matching PO found for invoice 13/02/1988
DEBUG:root:No matching PO found for invoice 05/10/2012
DEBUG:root:No matching PO found for invoice 13/09/1993
DEBUG:root:No matching PO found for invoice 07/10/2020
DEBUG:root:No matching PO found for invoice 01/05/1978
DEBUG:root:No matching PO found for invoice 26/07/1984
DEBUG:root:No matching PO found for invoice 17/05/1991
DEBUG:root:No matching PO found for invoice 07/02/1986
DEBUG:root:No matching PO found for invoice 08/01/1974
DEBUG:root:No matching PO found for invoice 30/03/2012
DEBUG:root:No matching PO found for invoice 01/03/1980
DEBUG:root:No matching PO found for invoice 21/04/1985
DEBUG:root:No matching PO found for invoice 25/03/1973
DEBUG:root:No matching PO found for invoice 17/02/2018
DEBUG:root:No matching PO found for invoice 09/08/2012
DEBUG:root:No matching PO found for invoice 12/01/2019
DEBUG:root:No matching PO found for invoice 24/09/1985
DEBUG:root:No matching PO found for invoice 25/08/1999
DEBUG:root:No matching PO found for invoice 10/06/1981
DEBUG:root:No matching PO found for invoice 03/04/1979
DEBUG:root:No matching PO found for invoice 11/10/1994
DEBUG:root:No matching PO found for invoice 28/09/1980
DEBUG:root:No matching PO found for invoice 17/12/1983
DEBUG:root:No matching PO found for invoice 02/09/2010
DEBUG:root:No matching PO found for invoice 23/09/1991
DEBUG:root:No matching PO found for invoice 22/10/2020
DEBUG:root:No matching PO found for invoice 01/03/2010
DEBUG:root:No matching PO found for invoice 18/10/1972
DEBUG:root:No matching PO found for invoice 05/03/2018
DEBUG:root:No matching PO found for invoice 13/05/1994
DEBUG:root:No matching PO found for invoice 11/08/1991
DEBUG:root:No matching PO found for invoice 26/01/2001
DEBUG:root:No matching PO found for invoice 28/10/2012
DEBUG:root:No matching PO found for invoice 19/12/2012
DEBUG:root:No matching PO found for invoice 10/07/1981
DEBUG:root:No matching PO found for invoice 21/07/2016
DEBUG:root:No matching PO found for invoice 26/08/2020
DEBUG:root:No matching PO found for invoice 08/12/1988
DEBUG:root:No matching PO found for invoice 30/01/1996
DEBUG:root:No matching PO found for invoice 08/02/1970
DEBUG:root:No matching PO found for invoice 18/10/1982
DEBUG:root:No matching PO found for invoice 13/05/2017
DEBUG:root:No matching PO found for invoice 23/12/1990
DEBUG:root:No matching PO found for invoice 30/04/1981
DEBUG:root:No matching PO found for invoice 28/08/1988
DEBUG:root:No matching PO found for invoice 22/02/1999
DEBUG:root:No matching PO found for invoice 27/07/2018
DEBUG:root:No matching PO found for invoice 13/04/2011
DEBUG:root:No matching PO found for invoice 18/01/1997
DEBUG:root:No matching PO found for invoice 31/07/1972
DEBUG:root:No matching PO found for invoice 20/07/1997
DEBUG:root:No matching PO found for invoice 17/04/1971
DEBUG:root:No matching PO found for invoice 29/06/2010
DEBUG:root:No matching PO found for invoice 16/08/2021
DEBUG:root:No matching PO found for invoice 25/06/1974
DEBUG:root:No matching PO found for invoice 22/07/1981
DEBUG:root:No matching PO found for invoice 29/04/1993
DEBUG:root:No matching PO found for invoice 14/02/1981
DEBUG:root:No matching PO found for invoice 28/05/1997
DEBUG:root:No matching PO found for invoice 19/07/2004
DEBUG:root:No matching PO found for invoice 13/11/2003
DEBUG:root:No matching PO found for invoice 25/07/1972
DEBUG:root:No matching PO found for invoice 25/05/2007
DEBUG:root:No matching PO found for invoice 14/11/1996
DEBUG:root:No matching PO found for invoice 18/04/2018
DEBUG:root:No matching PO found for invoice 30/06/2007
DEBUG:root:No matching PO found for invoice 23/04/2015
DEBUG:root:No matching PO found for invoice 10/03/1980
DEBUG:root:No matching PO found for invoice 12/11/2005
DEBUG:root:No matching PO found for invoice 28/04/1994
DEBUG:root:No matching PO found for invoice 24/04/2010
DEBUG:root:No matching PO found for invoice 05/04/1986
DEBUG:root:No matching PO found for invoice 04/04/1987
DEBUG:root:No matching PO found for invoice 07/07/2006
DEBUG:root:No matching PO found for invoice 09/03/2009
DEBUG:root:No matching PO found for invoice 14/04/2002
DEBUG:root:No matching PO found for invoice 07/12/1996
DEBUG:root:No matching PO found for invoice 18/09/1998
DEBUG:root:No matching PO found for invoice 30/08/1993
DEBUG:root:No matching PO found for invoice 06/07/2011
DEBUG:root:No matching PO found for invoice 20/12/1994
DEBUG:root:No matching PO found for invoice 27/11/1998
DEBUG:root:No matching PO found for invoice 30/09/1983
DEBUG:root:No matching PO found for invoice 10/06/2016
DEBUG:root:No matching PO found for invoice 05/03/1976
DEBUG:root:No matching PO found for invoice 22/12/2001
DEBUG:root:No matching PO found for invoice 12/05/2020
DEBUG:root:No matching PO found for invoice 28/10/1992
DEBUG:root:No matching PO found for invoice 02/06/2020
DEBUG:root:No matching PO found for invoice 04/06/2006
DEBUG:root:No matching PO found for invoice 17/02/1971
DEBUG:root:No matching PO found for invoice 10/03/2005
DEBUG:root:No matching PO found for invoice 23/03/2017
DEBUG:root:No matching PO found for invoice 12/11/2018
DEBUG:root:No matching PO found for invoice 05/08/2010
DEBUG:root:No matching PO found for invoice 23/03/1979
DEBUG:root:No matching PO found for invoice 16/10/1999
DEBUG:root:No matching PO found for invoice 23/12/1994
DEBUG:root:No matching PO found for invoice 16/12/2006
DEBUG:root:No matching PO found for invoice 26/01/2019
DEBUG:root:No matching PO found for invoice 28/06/1981
DEBUG:root:No matching PO found for invoice 23/04/2019
DEBUG:root:No matching PO found for invoice 22/10/2014
DEBUG:root:No matching PO found for invoice 31/01/1971
DEBUG:root:No matching PO found for invoice 04/03/2020
DEBUG:root:No matching PO found for invoice 09/10/1972
DEBUG:root:No matching PO found for invoice 16/07/1993
DEBUG:root:No matching PO found for invoice 21/05/1982
DEBUG:root:No matching PO found for invoice 23/05/1981
DEBUG:root:No matching PO found for invoice 15/02/1999
DEBUG:root:No matching PO found for invoice 21/11/1976
DEBUG:root:No matching PO found for invoice 01/02/2002
DEBUG:root:No matching PO found for invoice 07/12/1970
DEBUG:root:No matching PO found for invoice 03/03/2020
DEBUG:root:No matching PO found for invoice 12/02/1970
DEBUG:root:No matching PO found for invoice 19/06/1975
DEBUG:root:No matching PO found for invoice 03/09/1981
DEBUG:root:No matching PO found for invoice 30/09/1972
DEBUG:root:No matching PO found for invoice 08/02/1979
DEBUG:root:No matching PO found for invoice 02/03/2004
DEBUG:root:No matching PO found for invoice 10/05/2000
DEBUG:root:No matching PO found for invoice 19/08/2004
DEBUG:root:No matching PO found for invoice 29/07/1981
DEBUG:root:No matching PO found for invoice 19/06/1988
DEBUG:root:No matching PO found for invoice 26/11/2020
DEBUG:root:No matching PO found for invoice 28/11/1988
DEBUG:root:No matching PO found for invoice 01/11/1970
DEBUG:root:No matching PO found for invoice 18/10/1992
DEBUG:root:No matching PO found for invoice 25/08/1984
DEBUG:root:No matching PO found for invoice 04/03/1974
DEBUG:root:No matching PO found for invoice 31/10/2010
DEBUG:root:No matching PO found for invoice 28/09/1971
DEBUG:root:No matching PO found for invoice 20/06/1992
DEBUG:root:No matching PO found for invoice 23/07/1980
DEBUG:root:No matching PO found for invoice 20/05/2013
DEBUG:root:No matching PO found for invoice 25/09/1992
DEBUG:root:No matching PO found for invoice 05/05/1992
DEBUG:root:No matching PO found for invoice 27/12/2015
DEBUG:root:No matching PO found for invoice 18/01/1988
DEBUG:root:No matching PO found for invoice 21/02/1979
DEBUG:root:No matching PO found for invoice 09/12/1995
DEBUG:root:No matching PO found for invoice 29/02/1972
DEBUG:root:No matching PO found for invoice 27/03/1992
DEBUG:root:No matching PO found for invoice 26/02/2016
DEBUG:root:No matching PO found for invoice 13/12/2008
DEBUG:root:No matching PO found for invoice 19/11/2007
DEBUG:root:No matching PO found for invoice 12/06/1980
DEBUG:root:No matching PO found for invoice 05/07/2010
DEBUG:root:No matching PO found for invoice 18/03/1982
DEBUG:root:No matching PO found for invoice 10/12/1995
DEBUG:root:No matching PO found for invoice 27/11/2005
DEBUG:root:No matching PO found for invoice 05/11/1972
DEBUG:root:No matching PO found for invoice 25/01/2021
DEBUG:root:No matching PO found for invoice 03/03/2008
DEBUG:root:No matching PO found for invoice 18/01/1990
DEBUG:root:No matching PO found for invoice 13/07/1979
DEBUG:root:No matching PO found for invoice 15/07/1978
DEBUG:root:No matching PO found for invoice 13/05/1989
DEBUG:root:No matching PO found for invoice 28/02/1985
DEBUG:root:No matching PO found for invoice 14/11/2003
DEBUG:root:No matching PO found for invoice 29/01/2001
DEBUG:root:No matching PO found for invoice 14/07/1993
DEBUG:root:No matching PO found for invoice 05/11/1993
DEBUG:root:No matching PO found for invoice 24/01/2016
DEBUG:root:No matching PO found for invoice 06/10/1972
DEBUG:root:No matching PO found for invoice 20/09/1980
DEBUG:root:No matching PO found for invoice 15/08/1987
DEBUG:root:No matching PO found for invoice 17/04/2011
DEBUG:root:No matching PO found for invoice 08/10/2018
DEBUG:root:No matching PO found for invoice 20/07/1984
DEBUG:root:No matching PO found for invoice 18/03/1994
DEBUG:root:No matching PO found for invoice 14/11/1999
DEBUG:root:No matching PO found for invoice 17/07/2001
DEBUG:root:No matching PO found for invoice 28/11/2017
DEBUG:root:No matching PO found for invoice 20/02/2000
DEBUG:root:No matching PO found for invoice 16/10/2004
DEBUG:root:No matching PO found for invoice 08/08/2003
DEBUG:root:No matching PO found for invoice 19/07/1975
DEBUG:root:No matching PO found for invoice 24/01/2019
DEBUG:root:No matching PO found for invoice 16/05/1981
DEBUG:root:No matching PO found for invoice 28/04/1996
DEBUG:root:No matching PO found for invoice 11/03/2006
DEBUG:root:No matching PO found for invoice 28/02/2001
DEBUG:root:No matching PO found for invoice 16/01/2001
DEBUG:root:No matching PO found for invoice 27/10/1997
DEBUG:root:No matching PO found for invoice 21/01/1979
DEBUG:root:No matching PO found for invoice 11/05/2014
DEBUG:root:No matching PO found for invoice 12/03/2021
DEBUG:root:No matching PO found for invoice 17/03/1977
DEBUG:root:No matching PO found for invoice 07/01/1994
DEBUG:root:No matching PO found for invoice 14/05/1979
DEBUG:root:No matching PO found for invoice 19/08/1997
DEBUG:root:No matching PO found for invoice 31/01/2003
DEBUG:root:No matching PO found for invoice 21/08/1998
DEBUG:root:No matching PO found for invoice 04/02/1974
DEBUG:root:No matching PO found for invoice 24/02/1976
DEBUG:root:No matching PO found for invoice 28/02/1997
DEBUG:root:No matching PO found for invoice 27/03/2015
DEBUG:root:No matching PO found for invoice 05/06/1994
DEBUG:root:No matching PO found for invoice 13/10/2000
DEBUG:root:No matching PO found for invoice 02/11/1995
DEBUG:root:No matching PO found for invoice 02/03/1989
DEBUG:root:No matching PO found for invoice 23/07/2003
DEBUG:root:No matching PO found for invoice 11/10/1982
DEBUG:root:No matching PO found for invoice 12/04/1994
DEBUG:root:No matching PO found for invoice 13/09/1976
DEBUG:root:No matching PO found for invoice 03/04/2015
DEBUG:root:No matching PO found for invoice 05/03/1970
DEBUG:root:No matching PO found for invoice 01/03/2004
DEBUG:root:No matching PO found for invoice 13/09/2000
DEBUG:root:No matching PO found for invoice 06/05/1976
DEBUG:root:No matching PO found for invoice 28/02/1994
DEBUG:root:No matching PO found for invoice 26/10/1972
DEBUG:root:No matching PO found for invoice 31/07/2010
DEBUG:root:No matching PO found for invoice 26/11/1975
DEBUG:root:No matching PO found for invoice 24/03/2003
DEBUG:root:No matching PO found for invoice 02/07/2012
DEBUG:root:No matching PO found for invoice 26/07/1982
DEBUG:root:No matching PO found for invoice 05/12/2015
DEBUG:root:No matching PO found for invoice 15/03/1986
DEBUG:root:No matching PO found for invoice 30/01/1973
DEBUG:root:No matching PO found for invoice 22/11/1980
DEBUG:root:No matching PO found for invoice 08/10/1977
DEBUG:root:No matching PO found for invoice 03/09/1993
DEBUG:root:No matching PO found for invoice 09/03/2006
